60000, -20.142857, -inf
70000, -20.135135, -inf
80000, -20.176471, -inf
90000, -20.166667, -inf
100000, -20.220000, -20.190000
110000, -20.200000, -20.190000
120000, -20.300000, -20.190000
130000, -20.360000, -20.190000
140000, -20.330000, -20.190000
150000, -20.320000, -20.190000
160000, -20.240000, -20.190000
170000, -20.230000, -20.190000
180000, -20.270000, -20.190000
190000, -20.260000, -20.190000
200000, -20.270000, -20.190000
210000, -20.280000, -20.190000
220000, -20.260000, -20.190000
230000, -20.210000, -20.190000
240000, -20.130000, -20.130000
250000, -20.140000, -20.130000
260000, -20.180000, -20.130000
270000, -20.110000, -20.100000
280000, -20.010000, -20.010000
290000, -20.000000, -19.990000
300000, -19.950000, -19.950000
310000, -19.910000, -19.910000
320000, -19.910000, -19.870000
330000, -19.940000, -19.870000
340000, -19.950000, -19.870000
350000, -19.950000, -19.870000
360000, -19.950000, -19.870000
370000, -19.990000, -19.870000
380000, -20.010000, -19.870000
390000, -20.020000, -19.870000
400000, -19.970000, -19.870000
410000, -20.000000, -19.870000
420000, -19.910000, -19.870000
430000, -19.790000, -19.780000
440000, -19.690000, -19.690000
450000, -19.710000, -19.690000
460000, -19.560000, -19.560000
470000, -19.530000, -19.510000
480000, -19.460000, -19.460000
490000, -19.450000, -19.450000
500000, -19.440000, -19.430000
510000, -19.260000, -19.250000
520000, -19.190000, -19.190000
530000, -19.000000, -19.000000
540000, -18.910000, -18.910000
550000, -18.940000, -18.910000
560000, -18.970000, -18.910000
570000, -18.860000, -18.860000
580000, -18.710000, -18.710000
590000, -18.680000, -18.650000
600000, -18.590000, -18.560000
610000, -18.490000, -18.490000
620000, -18.350000, -18.350000
630000, -18.290000, -18.290000
640000, -18.230000, -18.230000
650000, -18.040000, -18.040000
660000, -17.870000, -17.870000
670000, -17.820000, -17.820000
680000, -17.660000, -17.660000
690000, -17.460000, -17.460000
700000, -17.440000, -17.440000
710000, -17.230000, -17.230000
720000, -17.010000, -17.010000
730000, -16.840000, -16.840000
740000, -16.740000, -16.680000
750000, -16.580000, -16.580000
760000, -16.440000, -16.440000
770000, -16.410000, -16.410000
780000, -16.280000, -16.280000
790000, -16.140000, -16.140000
800000, -16.000000, -16.000000
810000, -15.830000, -15.830000
820000, -15.660000, -15.660000
830000, -15.410000, -15.410000
840000, -15.300000, -15.300000
850000, -14.970000, -14.970000
860000, -14.790000, -14.790000
870000, -14.600000, -14.600000
880000, -14.450000, -14.450000
890000, -14.410000, -14.410000
900000, -14.300000, -14.300000
910000, -14.210000, -14.200000
920000, -13.850000, -13.850000
930000, -13.740000, -13.740000
940000, -13.390000, -13.390000
950000, -13.180000, -13.180000
960000, -12.890000, -12.890000
970000, -12.610000, -12.610000
980000, -12.280000, -12.280000
990000, -12.130000, -12.130000
1000000, -11.710000, -11.710000
1010000, -11.520000, -11.520000
1020000, -11.280000, -11.280000
1030000, -11.060000, -11.060000
1040000, -10.770000, -10.770000
1050000, -10.220000, -10.220000
1060000, -9.950000, -9.950000
1070000, -9.760000, -9.760000
1080000, -9.500000, -9.500000
1090000, -9.340000, -9.340000
1100000, -8.940000, -8.940000
1110000, -8.750000, -8.750000
1120000, -8.360000, -8.360000
1130000, -8.330000, -8.330000
1140000, -8.040000, -8.040000
1150000, -7.670000, -7.670000
1160000, -7.400000, -7.400000
1170000, -7.090000, -7.090000
1180000, -6.900000, -6.900000
1190000, -6.570000, -6.570000
1200000, -6.440000, -6.440000
1210000, -6.450000, -6.340000
1220000, -6.070000, -6.070000
1230000, -5.760000, -5.760000
1240000, -5.530000, -5.530000
1250000, -5.620000, -5.530000
1260000, -5.300000, -5.300000
1270000, -5.140000, -5.140000
1280000, -5.070000, -5.040000
1290000, -4.960000, -4.960000
1300000, -4.810000, -4.810000
1310000, -4.490000, -4.490000
1320000, -4.300000, -4.300000
1330000, -4.090000, -4.090000
1340000, -3.780000, -3.780000
1350000, -3.490000, -3.490000
1360000, -3.260000, -3.260000
1370000, -3.200000, -3.200000
1380000, -3.120000, -3.100000
1390000, -2.890000, -2.890000
1400000, -2.540000, -2.540000
1410000, -2.270000, -2.270000
1420000, -1.970000, -1.970000
1430000, -1.970000, -1.930000
1440000, -1.440000, -1.440000
1450000, -1.150000, -1.150000
1460000, -0.640000, -0.640000
1470000, -0.070000, -0.070000
1480000, 0.250000, 0.250000
1490000, 0.580000, 0.580000
1500000, 0.990000, 0.990000
1510000, 1.390000, 1.390000
1520000, 1.740000, 1.740000
1530000, 2.400000, 2.400000
1540000, 3.000000, 3.000000
1550000, 3.210000, 3.210000
1560000, 3.750000, 3.750000
1570000, 4.340000, 4.340000
1580000, 4.580000, 4.580000
1590000, 5.120000, 5.120000
1600000, 5.540000, 5.540000
1610000, 6.000000, 6.000000
1620000, 6.310000, 6.310000
1630000, 6.680000, 6.680000
1640000, 6.720000, 6.750000
1650000, 7.120000, 7.120000
